"Cliente";"Data da Operação";"Código";"Corretora";"Qtd.";"Preço de Mercado";"Valor de Mercado";"% S/ FU";"% S/ Total";"Código Isin";"Bolsa";"IRRF sobre Pos. Própria";"Ajuste Equalização";"Ajuste Valorização";"Tipo";"Objeto da Opção";"Exercício";"Data de Vencimento";"Custo Médio c/ Corretagem";"Cotação";"Custo Total";"Resultado";"Quantidade Disponível";"Quantidade Bloqueada";"Quantidade Total";"% S/ RV";"Valor de Mercado Bruto";"Valor de Mercado Líquido";"IC_ADR";"IC_BDR";"Tipo";"Praça";"VL_VENCIMENTO";"Data de Vencimento";"Resgate";"Código da Operação";"Data da Operação";"Preço";"Financeiro";"% Remuneração";"% Mercado";"RemuneraçãoBruta";"IR";"RemuneraçãoLíquida";"IC_TIPO_MOVIMENTO";"Fundo";"Instituição";"% S/ FI";"Aplic. / Resg.";"Valor Atual";"Impostos";"Valor Líquido";"Data de Aplicação";"Data de Emissão";"Data de Vencimento do Lastro";"Emitente";"Lastro";"Papel";"Index.";"MTM % AA";"Tx. Over";"Taxa % AA";"PU Atual";"Valor Aplicação";"Valor Resgate";"Valor Bruto";"MTM";"Negociação / Vencimento";"Operação a Termo";"Origem";"IC_REG_VENDA_TERMO";"Partida";"Início Valoriz.";"Contra Partida";"Indexador";"MTM % AA";"Taxa % AA";"Valor";"Indexador";"MTM % AA";"Taxa % AA";"Valor";"Aprop. Acum. Bruta";"Aprop. Acum. Líquida";"Principal";"% S/ SW";"SG_MTM_ATIVO";"SG_MTM_PASSIVO";"PC_SOA";"CD_TIPO_ATIVO";"DS_TIPO_ATIVO";"Descrição";"Histórico Traduzido";"% S/ CPR";"Valor";"Benchmark %";"Rent. Real %";"Variação Diária %";"Variação Mensal %";"Variação Anual %";"Últimos 6 Meses %";"Últimos 12 Meses %";"PC_ULT_6F_MESES";"PC_ULT_12F_MESES";"Patrimônio"
"CUST1903       ";"14/08/2024";"TFBT0875";"";"0";"0";"0,00";"0,00";"0,12";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"1,30131880";"0,00";"0,00";"0";"0,00000000";"956.131,63849146";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"SPEC IV INST FIP MUT";"BTGPACTU";"0,12";"0,00";"1.244.232,08";"0,00";"1.244.232,08";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"TFGE0014";"";"0";"0";"0,00";"0,00";"0,01";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"16.858,34032199";"0,00";"0,00";"0";"0,00000000";"7,09019401";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"LACAN FL II FIP S3";"GENIALCO";"0,01";"0,00";"119.528,90";"0,00";"119.528,90";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"TFML2226";"";"0";"0";"0,00";"0,00";"3,25";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"2,25605384";"0,00";"0,00";"0";"0,00000000";"15.539.222,66138480";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"PIMCO INCOME FIM IE";"BNYMELLO";"3,31";"0,00";"35.057.322,96";"0,00";"35.057.322,96";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"Taxa de Custódia Apropriada";"Taxa de Custódia Apropriada";"0,00";"-406,70";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"Despesa de Custo CETIP com pagamento 06/09/24";"Despesa de Custo CETIP com pagamento 06/09/24";"-0,01";"-1.660,81";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"3,12";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"Resgate do Fundo PIMCO INCOME FIM IE [TFML2226]";"PIMCO INCOME FIM IE [TFML2226]";"174,84";"16.782.334,43";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,22";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"Resgate do Fundo SCHR SUST ACOE G FIA [TFBR0308]";"Resgate do Fundo SCHR SUST ACOE G FIA [TFBR0308]";"12,59";"2.417.166,00";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"Saldo em Tesouraria";"";"100,00";"347,95";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"Saldo em Tesouraria RESERVA";"";"0,00";"0,00";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"COTA";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"0,00000000";"0,0000";"0,0990810";"1,1152";"5,2417";"4,3500";"10,7503";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"CDI";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"252,30968406";"0,0598";"0,0392696";"0,3934";"6,5934";"4,7329";"10,6870";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"PATRIMON";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"0,00000000";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"1.077.317.210,41"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"Valor da cota bruta de performance";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"1,33365444";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"Valor da cota unitária";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"1,33365444";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"Quantidade de cotas (Bruta)";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"807.793.362,06249600";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
"CUST1903       ";"14/08/2024";"";"";"0";"0";"0,00";"0,00";"0,00";"0";"";"0,00";"0,00";"0,00";"";"";"0,00";"";"0,00";"0,00000000";"0,00";"0,00";"0";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"0,00";"";"";"0";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"Valor da cota unitária (Bruta)";"0,00";"0,00";"0,00000000";"0,00000000";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"0,00";"";"";"";"";"0,00";"0,00";"1,33365444";"0,0000";"0,0000000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00"
